pooled_resource_factor	resource_cost	amount	context	ui_resource_transaction_pooled_resource
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pasture_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pasture_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pasture_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pottery_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pottery_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_pottery_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_salt_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_salt_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_salt_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_spices_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_spices_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_spices_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wine_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wine_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wine_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wood_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wood_2	-100	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_resource_wood_3	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_seekers_1	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_seekers_2	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_seekers_3	-650	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_1_a	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_2_a	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_2	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_3_a	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_3	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_4_a	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_4	-350	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_5_a	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_major_5	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_minor_1	-50	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_minor_2	-150	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_settlement_minor_3	-250	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_major_1	-300	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_major_2	-500	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_major_3	-700	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_minor_1	-200	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_sla_walls_minor_2	-400	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_erengrad_1_1	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_erengrad_1_2	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_erengrad_1_3	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_erengrad_2_1	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_erengrad_2_2	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_erengrad_2_3	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_erengrad_4_1	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_1_2	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_1_3	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_2_2	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_2_3	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_2_4	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_3_3	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_3_4	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_3_5	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_4_1	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_kislev_4_2	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_praag_1_1	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_praag_1_2	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_praag_2_1	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_praag_2_2	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_praag_2_3	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_praag_3_1	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_praag_3_2	-50	absolute	default
wh3_main_ksl_devotion_factor_construction	wh3_main_special_ksl_praag_3_3	-50	absolute	default
wh3_main_kho_skulls_factor_settlement	wh3_main_special_machina_daemonium	-10000	absolute	default
wh3_main_kho_skulls_factor_settlement	wh3_main_special_the_khadeium_paradox	-4000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_special_the_marcher_fortress	-1000	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_special_the_pandemournium	-1375	absolute	default
wh3_main_sla_devotees_factor_cults	wh3_main_special_the_vale_of_creatures	-1000	absolute	default
wh3_main_kho_skulls_factor_settlement	wh3_main_special_the_wrathgate	-4000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_1	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_2	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_3	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_4	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_5	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_6	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_7	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_1_8	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_1	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_2	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_3	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_4	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_5	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_6	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_7	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_2_8	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_3_1	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_3_2	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_3_3	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_3_4	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_3_5	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_3_6	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_3_7	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_3_8	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_4_1	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_4_2	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_4_3	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_4_4	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_4_5	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_4_6	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_4_7	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_4_8	-600	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_5_1	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_5_2	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_5_3	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_5_4	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_5_5	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_5_6	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_5_7	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_5_8	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_6_1	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_6_2	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_6_3	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_6_4	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_6_5	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_6_6	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_6_7	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_6_8	-800	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_7_1	-900	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_7_2	-900	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_7_3	-900	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_7_4	-900	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_7_5	-900	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_7_6	-900	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_7_7	-900	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_7_8	-900	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_8_1	-1000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_8_2	-1000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_8_3	-1000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_8_4	-1000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_8_5	-1000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_8_6	-1000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_8_7	-1000	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_main_tech_kho_8_8	-1000	absolute	default
wh3_main_ksl_devotion_factor_technology	wh3_main_tech_ksl_1_04	-200	absolute	default
wh3_main_ksl_devotion_factor_technology	wh3_main_tech_ksl_2_01	-200	absolute	default
wh3_main_ksl_devotion_factor_technology	wh3_main_tech_ksl_3_01	-200	absolute	default
wh3_main_ksl_devotion_factor_technology	wh3_main_tech_ksl_4_01	-200	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_0_8	-25	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_1_1	-50	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_1_9	-100	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_2_3	-100	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_2_9	-50	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_3_5	-50	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_3_7	-100	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_4_1	-100	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_4_9	-50	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_magic_1	-10	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_magic_2	-20	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_magic_3	-30	absolute	default
wh3_main_tze_grimoires_factor_technology	wh3_main_tech_tze_magic_teleport	-100	absolute	default
wh3_main_enter_realm_cost	wh3_main_teleportation_network_chaos_realm	-1	absolute	default
wh3_main_winds_of_magic_factor_army_movement	wh3_main_tunnel_tze_winds_of_magic	-40	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_tze_cotw_diplomatic_manipulation_break_alliance	-175	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_tze_cotw_diplomatic_manipulation_force_war	-200	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_tze_cotw_diplomatic_manipulation_give_war_coordination_target	-100	absolute	default
wh3_main_tze_grimoires_factor_changing_of_the_ways	wh3_main_tze_cotw_diplomatic_manipulation_transfer_settlement	-150	absolute	default
wh3_main_tze_winds_of_magic_manipulation_factor_manipulating_the_winds_of_magic	wh3_main_tze_winds_of_magic_manipulation_cost	-1	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_10	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_11	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_12	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_13	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_14	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_15	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_16	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_17	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_18	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_19	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_1	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_20	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_2	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_3	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_4	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_5	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_6	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_7	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_8	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_component_9	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_recipe_1	-150	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_recipe_2	-150	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_recipe_3	-150	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_recipe_4	-150	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_nur_plague_recipe_5	-150	absolute	default
