character_name	character_level	forename	magic_lore	num_men	surname	unit_type	agent_type	agent_subtype	portrait	character_model	skillset	male
wh2_dlc10_qb_def_hellebron_deathsword_and_the_cursed_blade_stage_4_altar_of_ultimate_darkness_defender_crone_hellebron_01	5	608740515		100	2147360508	wh2_dlc10_def_cha_crone_0	general	wh2_dlc10_def_crone_hellebron	ui/portraits/portholes/wh2_main_def_dark_elves/def_crone_0.png	959439574		true
wh2_dlc10_qb_def_hellebron_deathsword_and_the_cursed_blade_stage_4_altar_of_ultimate_darkness_defender_khainite_assassin_01	5	944360972		100	1284922054	wh2_main_def_cha_khainite_assassin_0	spy	wh2_main_def_khainite_assassin	ui/portraits/portholes/wh2_main_def_dark_elves/def_assassin_campaign_04_0.png	1632024428		true
wh2_dlc10_qb_hef_alith_anar_the_moon_bow_stage_4_alith_anar	8	1829581114		100	2147360506	wh2_dlc10_hef_cha_alith_anar_0	general	wh2_dlc10_hef_alith_anar	ui/portraits/portholes/wh2_main_hef_high_elves/hef_alith_anar_0.png	1656171330		true
wh2_dlc10_qb_hef_alith_anar_the_moon_bow_stage_4_noble	1	1819815097		100	2147360506	wh2_main_hef_cha_noble_2	general	wh2_main_hef_noble	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	1844087148		true
wh2_dlc10_qb_hef_cha_alarielle	15	898828143	wh2_dlc10_lore_alarielle	100	2147360506	wh2_dlc10_hef_cha_alarielle_the_radiant_3	general	wh2_dlc10_hef_alarielle	UI/Portraits/portholes/wh2_main_hef_high_elves/hef_alarielle_campaign_0.png	479536024		true
wh2_dlc10_qb_skv_monster_hunt_warlock_engineer_01	12	116980691		100	334210018	wh2_main_skv_cha_warlock_engineer	engineer	wh2_main_skv_warlock_engineer		5660		true
wh2_dlc10_qb_skv_monster_hunt_warlock_engineer_02	12	1585671363		100	1814136524	wh2_main_skv_cha_warlock_engineer	engineer	wh2_main_skv_warlock_engineer		5660		true
wh2_dlc11_cst_cha_aranessa_0	1	1340289195		100	250811476	wh2_dlc11_cst_cha_aranessa_0	general	wh2_dlc11_cst_aranessa	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cha_aranessa_saltspite_0.png	1702132749		true
wh2_dlc11_cst_cha_count_noctilus_0	1	227765640	wh2_dlc11_lore_noctilus	100	1267688884	wh2_dlc11_cst_inf_count_noctilus_0	general	wh2_dlc11_cst_noctilus	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cha_count_noctilus_0.png	721920362		true
wh2_dlc11_cst_cha_cylostra_direfin_0	1	143098456	wh2_dlc11_lore_deep	100	758220496	wh2_dlc11_cst_cha_cylostra_direfin_0	general	wh2_dlc11_cst_cylostra	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cylostra_0.png	1692004273		true
wh2_dlc11_cst_cha_damned_paladin_0	1	866370476		100	1965666585	wh2_dlc11_cst_cha_damned_paladin_0	spy	wh2_dlc11_cst_ghost_paladin	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_damned_paladin_0.png	187093268		true
wh2_dlc11_cst_cha_gunnery_wight_0	1	1267688884		100	1267688884	wh2_dlc11_cst_cha_gunnery_wight_0	engineer	wh2_dlc11_cst_gunnery_wight	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_gunnery_wight_campaign_02_0.png	55552568		true
wh2_dlc11_cst_cha_luthor_harkon_0	1	242277685		100	1053168049	wh2_dlc11_cst_cha_luthor_harkon_0	general	wh2_dlc11_cst_harkon	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_cha_luthor_harkon_0.png	1165794969		true
wh2_dlc11_cst_cha_mourngul_0	1	1045238283		100	1064541212	wh2_dlc11_cst_cha_mourngul_haunter	champion	wh2_dlc11_cst_mourngul	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_mourngul_haunter_campaign_01_0.png	1926054207		true
wh2_dlc11_cst_cha_vampire_fleet_admiral_0	1	1980744620	wh2_dlc11_lore_vampire_pirates	100	1980744620	wh2_dlc11_cst_cha_vampire_fleet_admiral_0	general	wh2_dlc11_cst_admiral_vampires	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_vampire_fleet_admiral_male_campaign_01_0.png	2063125132		true
wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0	1	1980744620	wh2_dlc11_lore_vampire_pirates	100	1980744620	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0	general	wh2_dlc11_cst_admiral_fem_vampires	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_cha_vampire_fleet_admiral_female_campaign_01_0.png	1051890561		true
wh2_dlc11_cst_cha_vampire_fleet_captain_0	1	1015687373	wh2_dlc11_lore_vampire_pirates	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_0	dignitary	wh2_dlc11_cst_fleet_captain_vampires	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_05_0.png	492687512		false
wh2_dlc11_cst_cha_vampire_fleet_captain_1	1	1015687373	wh2_dlc11_lore_vampire_pirates	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_1	dignitary	wh2_dlc11_cst_fleet_captain_vampires	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_05_0.png	492687512		false
wh2_dlc11_cst_cha_vampire_fleet_captain_death_0	1	1015687373	wh_main_lore_death	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0	dignitary	wh2_dlc11_cst_fleet_captain_death	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_04_0.png	1405949530		false
wh2_dlc11_cst_cha_vampire_fleet_captain_death_1	1	1015687373	wh_main_lore_death	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1	dignitary	wh2_dlc11_cst_fleet_captain_death	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_04_0.png	1405949530		false
wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0	1	1015687373	wh2_dlc11_lore_deep	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0	dignitary	wh2_dlc11_cst_fleet_captain_deep	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_02_0.png	1185633619		false
wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1	1	1015687373	wh2_dlc11_lore_deep	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1	dignitary	wh2_dlc11_cst_fleet_captain_deep	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_02_0.png	1185633619		false
wh2_dlc11_cst_final_battle_def_general	30	2147359753		100	1113856794	wh2_main_def_cha_dreadlord_female_2	general	wh2_main_def_dreadlord_fem	ui/portraits/portholes/wh2_main_def_dark_elves/def_dreadlord_female_campaign_01_0.png	717893252		true
wh2_dlc11_cst_final_battle_fellheart	40	1748721115		100	830390907	wh2_dlc11_def_cha_lokhir_fellheart_1	general	wh2_dlc11_def_lokhir	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_cha_lokhir_0.png	12145341		true
wh2_dlc11_cst_final_battle_fleet_captain	30	1015687373	wh2_dlc11_lore_deep	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_0	dignitary	wh2_dlc11_cst_fleet_captain_deep	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_02_0.png	1185633619		false
wh2_dlc11_cst_final_battle_gunnery_wight	30	1980744620		100	1980744620	wh2_dlc11_cst_cha_gunnery_wight_1	engineer	wh2_dlc11_cst_gunnery_wight	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_gunnery_wight_campaign_02_0.png	55552568		true
wh2_dlc11_cst_final_battle_harkon_player	30	242277685		100	1053168049	wh2_dlc11_cst_cha_luthor_harkon_1	general	wh2_dlc11_cst_harkon	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_cha_luthor_harkon_0.png	1165794969		true
wh2_dlc11_cst_qb_noctilus_fleet_captain_player	10	1015687373	wh2_dlc11_lore_deep	100	111993090	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0	dignitary	wh2_dlc11_cst_fleet_captain_deep	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_fleet_captain_campaign_02_0.png	1185633619		false
wh2_dlc11_cst_qb_noctilus_general	15	227765640	wh2_dlc11_lore_deep	100	1267688884	wh2_dlc11_cst_inf_count_noctilus_0	general	wh2_dlc11_cst_noctilus	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cha_count_noctilus_0.png	721920362		true
wh2_dlc11_cst_qb_noctilus_gunnery_wight_player	10	1267688884		100	1267688884	wh2_dlc11_cst_cha_gunnery_wight_0	engineer	wh2_dlc11_cst_gunnery_wight	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_gunnery_wight_campaign_02_0.png	55552568		true
wh2_dlc11_def_cha_lokhir_fellheart_0	1	1748721115		100	830390907	wh2_dlc11_def_cha_lokhir_fellheart_0	general	wh2_dlc11_def_lokhir	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_cha_lokhir_0.png	12145341		true
wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_attacker_1_general	10	1012073581		100	1135613655	wh_main_nor_cha_marauder_chieftan_0	general	wh_main_nor_marauder_chieftain	ui/portraits/portholes/wh_main_chs_chaos/nor_marauder_chieftain_campaign_01_0.png	3509	wh_main_skill_node_set_nor_lord	true
wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_attacker_1_sorcerer	10	1070488151	wh_main_lore_fire	100	1382555767	wh_dlc08_nor_cha_shaman_sorcerer_fire_0	wizard	wh_dlc08_nor_shaman_sorcerer_fire	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_shaman_sorcerer_campaign_02_0.png	195522455	wh_main_skill_node_set_chs_chaos_sorcerer_fire	true
wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_defender_1_general	15	2147355210		100	2147344019	wh_main_emp_cha_captain_2	general	wh_main_emp_captain	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	5200	wh2_dlc11_skill_node_set_emp_captain	true
wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_player	15	1340289195		100	250811476	wh2_dlc11_cst_cha_aranessa_0	general	wh2_dlc11_cst_aranessa	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cha_aranessa_saltspite_0.png	1702132749	wh2_dlc11_skill_node_set_cst_aranessa	true
wh2_dlc11_qb_cst_aranessa_saltspite_krakens_bane_player_agent	15	1613470346	wh2_dlc11_lore_deep	100	786679802	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1	dignitary	wh2_dlc11_cst_fleet_captain_deep	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_fleet_captain_campaign_02_0.png	1185633619	wh2_dlc11_skill_node_set_cst_fleet_captain_deep	false
wh2_dlc11_qb_cst_cylostra_bretonnia	13	1456394959		100	1529663917	wh_main_brt_cha_lord_3	general	wh_main_brt_lord	ui/portraits/portholes/wh_main_brt_bretonnia/brt_lords_campaign_02_0.png	4879		true
wh2_dlc11_qb_cst_cylostra_shifting_isles	9	143098456		100	758220496	wh2_dlc11_cst_cha_cylostra_direfin_0	general	wh2_dlc11_cst_cylostra	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_cylostra_0.png	1692004273		true
wh2_dlc11_qb_cst_harkon_quest_for_slann_gold	15	242277685		100	1053168049	wh2_dlc11_cst_cha_luthor_harkon_1	general	wh2_dlc11_cst_harkon	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_cha_luthor_harkon_0.png	1165794969		true
wh2_dlc11_qb_cst_qb_cylostra_bordeleaux_flabellum_paladin	1	866370476		100	1965666585	wh2_dlc11_cst_cha_damned_paladin_0	spy	wh2_dlc11_cst_ghost_paladin	UI\Portraits\Portholes\wh2_dlc11_cst_vampire_coast\cst_damned_paladin_0.png	187093268		true
wh2_dlc11_qb_def_lokhir_fellheart_helm_of_the_kraken_attacker	10	1043050343	wh2_main_lore_ruin	100	1184250017	wh2_main_skv_cha_grey_seer_ruin_0	general	wh2_main_skv_grey_seer_ruin	ui/portraits/portholes/wh2_main_skv_skaven/skv_grey_seer_campaign_02_0.png	5640		true
wh2_dlc11_qb_def_lokhir_fellheart_helm_of_the_kraken_defender	12	1748721115		100	830390907	wh2_dlc11_def_cha_lokhir_fellheart_0	general	wh2_dlc11_def_lokhir	UI/Portraits/Portholes/wh2_main_def_dark_elves/def_cha_lokhir_0.png	12145341		true
wh2_dlc11_qb_harkon_mourngul_haunter	10	169104324		100	415451344	wh2_dlc11_cst_cha_mourngul_haunter	champion	wh2_dlc11_cst_mourngul	ui/portraits/portholes/wh2_dlc11_cst_vampire_coast/cst_mourngul_haunter_campaign_02_0.png	1360279630		true
wh2_dlc11_qb_lzd_harkon_quest_for_slann_gold_mage_priest	1	1324941321	wh_main_lore_heavens	100	1065329730	wh2_main_lzd_cha_slann_mage_priest_heavens_0	general	wh2_main_lzd_slann_mage_priest		853860698		true
wh2_dlc11_qb_lzd_harkon_quest_for_slann_gold_saurus_old_blood_1	15	1079274254		100	2147360514	wh2_main_lzd_cha_saurus_old_blood_1	general	wh2_main_lzd_saurus_old_blood	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	5584		true
wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0	1	2147345109	wh_main_lore_vampires	100	2147345188	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1	1	2147345109	wh_main_lore_vampires	100	2147345188	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2	1	2147345109	wh_main_lore_vampires	100	2147345188	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3	1	2147345109	wh_main_lore_vampires	100	2147345188	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3	general	wh2_dlc11_vmp_bloodline_blood_dragon	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_blood_dragon_lord_campaign_01_0.png	1190104368		true
wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0	1	1032919940	wh2_dlc11_vmp_lore_lahmian	100	2147345188	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0	general	wh2_dlc11_vmp_bloodline_lahmian	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_lahmian_lord_campaign_01_0.png	561432497		true
wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1	1	1032919940	wh2_dlc11_vmp_lore_lahmian	100	2147345188	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1	general	wh2_dlc11_vmp_bloodline_lahmian	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_lahmian_lord_campaign_01_0.png	561432497		true
wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2	1	1032919940	wh2_dlc11_vmp_lore_lahmian	100	2147345188	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2	general	wh2_dlc11_vmp_bloodline_lahmian	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_lahmian_lord_campaign_01_0.png	561432497		true
wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3	1	1032919940	wh2_dlc11_vmp_lore_lahmian	100	2147345188	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3	general	wh2_dlc11_vmp_bloodline_lahmian	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_lahmian_lord_campaign_01_0.png	561432497		true
wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0	1	2147345109	wh2_dlc11_vmp_lore_necrarch	100	2147345188	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0	general	wh2_dlc11_vmp_bloodline_necrarch	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_necrarch_lord_campaign_01_0.png	1537995048		true
wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1	1	2147345109	wh2_dlc11_vmp_lore_necrarch	100	2147345188	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1	general	wh2_dlc11_vmp_bloodline_necrarch	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_necrarch_lord_campaign_01_0.png	1537995048		true
wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2	1	2147345109	wh2_dlc11_vmp_lore_necrarch	100	2147345188	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2	general	wh2_dlc11_vmp_bloodline_necrarch	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_necrarch_lord_campaign_01_0.png	1537995048		true
wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3	1	2147345109	wh2_dlc11_vmp_lore_necrarch	100	2147345188	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3	general	wh2_dlc11_vmp_bloodline_necrarch	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_necrarch_lord_campaign_01_0.png	1537995048		true
wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0	1	2147345109	wh_dlc04_lore_strigoi	100	2147345188	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0	general	wh2_dlc11_vmp_bloodline_strigoi	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_strigoi_lord_campaign_01_0.png	527578715		true
wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1	1	2147345109	wh_dlc04_lore_strigoi	100	2147345188	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1	general	wh2_dlc11_vmp_bloodline_strigoi	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_strigoi_lord_campaign_01_0.png	527578715		true
wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0	1	2147345109	wh2_dlc11_vmp_lore_von_carstein	100	2147345188	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0	general	wh2_dlc11_vmp_bloodline_von_carstein	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_von_carstein_lord_campaign_01_0.png	1661629053		true
wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1	1	2147345109	wh2_dlc11_vmp_lore_von_carstein	100	2147345188	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1	general	wh2_dlc11_vmp_bloodline_von_carstein	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_von_carstein_lord_campaign_01_0.png	1661629053		true
wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2	1	2147345109	wh2_dlc11_vmp_lore_von_carstein	100	2147345188	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2	general	wh2_dlc11_vmp_bloodline_von_carstein	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_von_carstein_lord_campaign_01_0.png	1661629053		true
wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3	1	2147345109	wh2_dlc11_vmp_lore_von_carstein	100	2147345188	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3	general	wh2_dlc11_vmp_bloodline_von_carstein	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_bloodline_von_carstein_lord_campaign_01_0.png	1661629053		true
wh2_dlc11_vmp_cha_heinrich_kemmler_1	1	2147345320		100	2147345313	wh2_dlc11_vmp_cha_heinrich_kemmler_1	general	wh_main_vmp_heinrich_kemmler	ui/portraits/portholes/wh_main_vmp_vampire_counts/vmp_ch_heinrich_0.png	3991	wh_main_skill_node_set_vmp_heinrich	true
wh2_dlc12_lzd_cha_lord_kroak_0	1	894850662	wh2_dlc12_lore_lord_kroak	100	2147360514	wh2_dlc12_lzd_lzd_cha_kroak_0	wizard	wh2_dlc12_lzd_lord_kroak	UI/Portraits/Portholes/wh2_main_lzd_lizardmen/lzd_lord_kroak_0.png	1605918595		true
wh2_dlc12_lzd_cha_lord_kroak_0_qb	1	894850662	wh2_dlc12_lore_lord_kroak	100	2147360514	wh2_dlc12_lzd_lzd_cha_kroak_0_boss	wizard	wh2_dlc12_lzd_lord_kroak_boss	UI/Portraits/Portholes/wh2_main_lzd_lizardmen/lzd_lord_kroak_0.png	1605918595		true
wh2_dlc12_lzd_cha_skink_chief_red_crested_0	1	1264733026		100	2147360514	wh2_dlc12_lzd_cha_skink_chief_red_crested_0	general	wh2_dlc12_lzd_red_crested_skink_chief	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_red_crested_campaign_01_0.png	1201533219		true
wh2_dlc12_lzd_cha_skink_chief_red_crested_0_qb_ikit	8	1264733026		100	2147360514	wh2_dlc12_lzd_cha_skink_chief_red_crested_1	general	wh2_dlc12_lzd_red_crested_skink_chief	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_red_crested_campaign_01_0.png	1201533219		true
wh2_dlc12_lzd_cha_skink_priest_heavens_0_kroak_kroqgar	15	873465354	wh_main_lore_heavens	100	2147360514	wh2_main_lzd_cha_skink_priest_heavens_1	wizard	wh2_main_lzd_skink_priest_heavens	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_01_0.png	5607		true
wh2_dlc12_lzd_cha_skink_priest_heavens_0_kroak_tiktaqto	15	1030065585	wh_main_lore_heavens	100	2147360514	wh2_main_lzd_cha_skink_priest_heavens_1	wizard	wh2_main_lzd_skink_priest_heavens	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_chief_campaign_02_0.png	5607		true
wh2_dlc12_lzd_cha_skink_priest_heavens_gorrok	15	1201485733	wh_main_lore_heavens	100	2147360514	wh2_main_lzd_cha_skink_priest_heavens_1	wizard	wh2_main_lzd_skink_priest_heavens	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_03_0.png	247492580	wh2_dlc13_lzd_generic_skink_priest_heavens	true
wh2_dlc12_lzd_cha_skink_priest_heavens_nakai	15	1177624275	wh_main_lore_heavens	100	2147360514	wh2_main_lzd_cha_skink_priest_heavens_1	wizard	wh2_main_lzd_skink_priest_heavens	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_priest_campaign_01_0.png	769800049	wh2_dlc13_lzd_generic_skink_priest_heavens	true
wh2_dlc12_lzd_cha_tehenhauin_0	1	1247571489	wh_dlc03_lore_beasts	100	2147360514	wh2_dlc12_lzd_cha_tehenhauin_0	general	wh2_dlc12_lzd_tehenhauin	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_tehenhauin_0.png	730976815		true
wh2_dlc12_lzd_cha_tiktaqto_0	1	1842768957		100	2147360514	wh2_dlc12_lzd_cha_tiktaqto_0	general	wh2_dlc12_lzd_tiktaqto	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_tiktaqto_0.png	907579782		true
wh2_dlc12_lzd_lord_kroak_cha_saurus_oldblood_0	8	1142846245		100	1390612454	wh2_main_lzd_cha_saurus_old_blood_0	general	wh2_main_lzd_saurus_old_blood	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_saurus_old_blood_campaign_01_0.png	5584		true
wh2_dlc12_lzd_lord_kroak_kroqgar	18	2147359240		100	1390612454	wh2_main_lzd_cha_kroq_gar_1	general	wh2_main_lzd_kroq_gar	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png	5570		true
wh2_dlc12_lzd_lord_kroak_mazdamundi	20	871739041	wh2_main_lore_slann	100	1390612454	wh2_main_lzd_cha_lord_mazdamundi_1	general	wh2_main_lzd_lord_mazdamundi	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png	5702		true
wh2_dlc12_lzd_lord_kroak_tehenhauin_01	20	1247571489	wh_dlc03_lore_beasts	100	1390612454	wh2_dlc12_lzd_cha_tehenhauin_3	general	wh2_dlc12_lzd_tehenhauin	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_tehenhauin_0.png	730976815		true
wh2_dlc12_lzd_lord_kroak_tiktaqto	18	1842768957		100	1390612454	wh2_dlc12_lzd_cha_tiktaqto_1	general	wh2_dlc12_lzd_tiktaqto	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_tiktaqto_0.png	907579782		true
wh2_dlc12_qb_lzd_tehenhauin_plaque_of_sotek_enemy_grey_seer	10	1100391638	wh2_main_lore_grey_seer_plague	100	2147360732	wh2_main_skv_cha_grey_seer_plague_0	general	wh2_main_skv_grey_seer_plague	ui/portraits/portholes/wh2_main_skv_skaven/skv_grey_seer_campaign_01_0.png	5633	wh2_dlc12_skill_node_set_plaque_of_sotek_grey_seer_plague	true
wh2_dlc12_qb_lzd_tehenhauin_plaque_of_sotek_enemy_plague_priest_1	10	93940395	wh2_main_lore_plague	100	2147360732	wh2_main_skv_cha_plague_priest_0	wizard	wh2_main_skv_plague_priest	ui/portraits/portholes/wh2_main_skv_skaven/skv_plague_priest_campaign_01_0.png	5657	wh2_dlc12_skill_node_set_plaque_of_sotek_plague_priest	true
wh2_dlc12_qb_lzd_tehenhauin_plaque_of_sotek_enemy_plague_priest_2	10	143379122	wh2_main_lore_plague	100	2147360732	wh2_main_skv_cha_plague_priest_0	wizard	wh2_main_skv_plague_priest	ui/portraits/portholes/wh2_main_skv_skaven/skv_plague_priest_campaign_01_0.png	5657	wh2_dlc12_skill_node_set_plaque_of_sotek_plague_priest	true
