select_context	over_context	tooltip_line	advice_line	main_line
army_horde	non_player_navy_transport	rome2_tltip_right_clk_attack_navy_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_general_on_sea
army_horde	non_player_region	rome2_tltip_right_clk_move		rome2_tltip_main_province
army_horde	non_player_region_without_access	rome2_tltip_right_clk_move	rome2_tltip_warning_no_access	rome2_tltip_main_province
army_horde	own_sea_region	rome2_tltip_right_clk_embark		
army_horde	player_army	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_general
army_horde	player_army_containing_agent	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_general
army_horde	player_blark	rome2_tltip_right_clk_transfer_units_left_clk_select_army		wh2_main_tltip_player_blark
army_horde	player_major_settlement_land_besieged	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_player_province_capital
army_horde	player_major_settlement_land_garrisoned	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_province_capital
army_horde	player_major_settlement_land_ungarrisoned	rome2_tltip_right_clk_garrison_settlement_left_clk_select		rome2_tltip_main_player_province_capital
army_horde	player_major_settlement_port_blockaded	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_player_province_capital
army_horde	player_major_settlement_port_garrisoned_combined	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_province_capital
army_horde	player_major_settlement_port_garrisoned_navy	rome2_tltip_left_clk_select	rome2_tltip_warning_port_occupied	rome2_tltip_main_player_province_capital
army_horde	player_major_settlement_port_garrisoned_transport	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_province_capital
army_horde	player_major_settlement_port_ungarrisoned	rome2_tltip_right_clk_garrison_port_left_clk_select		rome2_tltip_main_player_province_capital
army_horde	player_minor_settlement_land_besieged	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_siege	rome2_tltip_main_player_minor_settlement
army_horde	player_minor_settlement_land_garrisoned	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_minor_settlement
army_horde	player_minor_settlement_land_ungarrisoned	rome2_tltip_right_clk_garrison_settlement_left_clk_select		rome2_tltip_main_player_minor_settlement
army_horde	player_minor_settlement_port_blockaded	rome2_tltip_left_clk_select	rome2_tltip_warning_settlement_under_blockade	rome2_tltip_main_player_minor_settlement
army_horde	player_minor_settlement_port_garrisoned_combined	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_minor_settlement
army_horde	player_minor_settlement_port_garrisoned_navy	rome2_tltip_left_clk_select	rome2_tltip_warning_port_occupied	rome2_tltip_main_player_minor_settlement
army_horde	player_minor_settlement_port_garrisoned_transport	rome2_tltip_right_clk_transfer_units_left_clk_select_army		rome2_tltip_main_player_minor_settlement
army_horde	player_minor_settlement_port_ungarrisoned	rome2_tltip_right_clk_garrison_port_left_clk_select		rome2_tltip_main_player_minor_settlement
army_horde	player_navy	rome2_tltip_right_clk_get_escorted_left_clk_select		rome2_tltip_main_player_admiral
army_horde	player_navy_cant_escort_already_escorting	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_admiral
army_horde	player_navy_transport	rome2_tltip_right_clk_transfer_units_left_clk_select_navy		rome2_tltip_main_player_general_on_sea
army_horde	region	rome2_tltip_right_clk_move		rome2_tltip_main_province
army_horde	sea_region	rome2_tltip_right_clk_embark	rome2_tltip_hostile_sea_region_self	
army_horde	shared_sea_region	rome2_tltip_right_clk_embark		
army_must_break_siege	abandonded_region	rome2_tltip_must_break_siege		rome2_tltip_main_province
army_must_break_siege	allied_army	rome2_tltip_left_clk_inspect_must_break_siege	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_general
army_must_break_siege	allied_blark	rome2_tltip_left_clk_inspect_must_break_siege	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_allied_blark
army_must_break_siege	allied_fixed_camp	rome2_tltip_left_clk_inspect_must_break_siege	rome2_tltip_warning_diplomatic_impact_attack	wh3_main_tltip_allied_fixed_camp
army_must_break_siege	allied_major_settlement_land	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_province_capital
army_must_break_siege	allied_major_settlement_land_besieged	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_province_capital
army_must_break_siege	allied_major_settlement_port	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_province_capital
army_must_break_siege	allied_major_settlement_port_blockaded	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_province_capital
army_must_break_siege	allied_minor_settlement_land	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_minor_settlement
army_must_break_siege	allied_minor_settlement_land_besieged	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_minor_settlement
army_must_break_siege	allied_minor_settlement_port	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_minor_settlement
army_must_break_siege	allied_minor_settlement_port_blockaded	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_minor_settlement
army_must_break_siege	allied_navy	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_admiral
army_must_break_siege	allied_navy_escort	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_admiral
army_must_break_siege	allied_navy_transport	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_allied_general_on_sea
army_must_break_siege	contested_sea_region	rome2_tltip_must_break_siege		
army_must_break_siege	enemy_army	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_general
army_must_break_siege	enemy_blark	rome2_tltip_left_clk_inspect_must_break_siege		wh2_main_tltip_enemy_blark
army_must_break_siege	enemy_fixed_camp	rome2_tltip_left_clk_inspect_must_break_siege		wh3_main_tltip_enemy_fixed_camp
army_must_break_siege	enemy_major_settlement_land	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_province_capital
army_must_break_siege	enemy_major_settlement_land_besieged	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_province_capital
army_must_break_siege	enemy_major_settlement_port	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_province_capital
army_must_break_siege	enemy_major_settlement_port_blockaded	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_province_capital
army_must_break_siege	enemy_minor_settlement_land	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_minor_settlement
army_must_break_siege	enemy_minor_settlement_land_besieged	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_minor_settlement
army_must_break_siege	enemy_minor_settlement_port	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_minor_settlement
army_must_break_siege	enemy_minor_settlement_port_blockaded	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_minor_settlement
army_must_break_siege	enemy_navy	rome2_tltip_must_break_siege		rome2_tltip_main_enemy_admiral
army_must_break_siege	enemy_navy_escort	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_admiral
army_must_break_siege	enemy_navy_transport	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_enemy_general_on_sea
army_must_break_siege	enemy_region	rome2_tltip_must_break_siege		rome2_tltip_main_province
army_must_break_siege	hostile_sea_region	rome2_tltip_must_break_siege	rome2_tltip_hostile_sea_region_self	
army_must_break_siege	non_player_army	rome2_tltip_left_clk_inspect_must_break_siege	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_non_player_general
army_must_break_siege	non_player_blark	rome2_tltip_left_clk_inspect_must_break_siege	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_non_player_blark
army_must_break_siege	non_player_fixed_camp	rome2_tltip_left_clk_inspect_must_break_siege	rome2_tltip_warning_diplomatic_impact_attack	wh3_main_tltip_non_player_fixed_camp
army_must_break_siege	non_player_major_settlement_land	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_province_capital
army_must_break_siege	non_player_major_settlement_land_besieged	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_province_capital
army_must_break_siege	non_player_major_settlement_port	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_province_capital
army_must_break_siege	non_player_major_settlement_port_blockaded	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_province_capital
army_must_break_siege	non_player_minor_settlement_land	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_minor_settlement
army_must_break_siege	non_player_minor_settlement_land_besieged	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_minor_settlement
army_must_break_siege	non_player_minor_settlement_port	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_minor_settlement
army_must_break_siege	non_player_minor_settlement_port_blockaded	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_minor_settlement
army_must_break_siege	non_player_navy	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_admiral
army_must_break_siege	non_player_navy_escort	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_admiral
army_must_break_siege	non_player_navy_transport	rome2_tltip_left_clk_inspect_must_break_siege		rome2_tltip_main_non_player_general_on_sea
army_must_break_siege	non_player_region	rome2_tltip_must_break_siege		rome2_tltip_main_province
army_must_break_siege	non_player_region_without_access	rome2_tltip_must_break_siege	rome2_tltip_warning_no_access	rome2_tltip_main_province
army_must_break_siege	own_sea_region	rome2_tltip_must_break_siege		
army_must_break_siege	player_army	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_general
army_must_break_siege	player_army_containing_agent	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_general
army_must_break_siege	player_blark	rome2_tltip_left_clk_select_must_break_siege		wh2_main_tltip_player_blark
army_must_break_siege	player_major_settlement_land_besieged	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_province_capital
army_must_break_siege	player_major_settlement_land_garrisoned	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_province_capital
army_must_break_siege	player_major_settlement_land_ungarrisoned	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_province_capital
army_must_break_siege	player_major_settlement_port_blockaded	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_province_capital
army_must_break_siege	player_major_settlement_port_garrisoned_combined	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_province_capital
army_must_break_siege	player_major_settlement_port_garrisoned_navy	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_province_capital
army_must_break_siege	player_major_settlement_port_garrisoned_transport	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_province_capital
army_must_break_siege	player_major_settlement_port_ungarrisoned	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_province_capital
army_must_break_siege	player_minor_settlement_land_besieged	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_minor_settlement
army_must_break_siege	player_minor_settlement_land_garrisoned	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_minor_settlement
army_must_break_siege	player_minor_settlement_land_ungarrisoned	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_minor_settlement
army_must_break_siege	player_minor_settlement_port_blockaded	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_minor_settlement
army_must_break_siege	player_minor_settlement_port_garrisoned_combined	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_minor_settlement
army_must_break_siege	player_minor_settlement_port_garrisoned_navy	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_minor_settlement
army_must_break_siege	player_minor_settlement_port_garrisoned_transport	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_minor_settlement
army_must_break_siege	player_minor_settlement_port_ungarrisoned	rome2_tltip_left_clk_select_must_break_siege		rome2_tltip_main_player_minor_settlement
army_must_break_siege	player_navy	rome2_tltip_must_break_siege		rome2_tltip_main_player_admiral
army_must_break_siege	player_navy_cant_escort_already_escorting	rome2_tltip_must_break_siege		rome2_tltip_main_player_admiral
army_must_break_siege	player_navy_transport	rome2_tltip_must_break_siege		rome2_tltip_main_player_general_on_sea
army_must_break_siege	region	rome2_tltip_must_break_siege		rome2_tltip_main_province
army_must_break_siege	sea_region	rome2_tltip_must_break_siege	rome2_tltip_hostile_sea_region_self	
army_must_break_siege	shared_sea_region	rome2_tltip_must_break_siege		
army_must_break_siege	teleport_node	rome2_tltip_must_break_siege		
army	abandonded_region	rome2_tltip_right_clk_move		rome2_tltip_main_province
army	abandoned_major_settlement	rome2_tltip_left_clk_select		rome2_tltip_abandoned_major_region
army	abandoned_minor_settlement	rome2_tltip_left_clk_select		rome2_tltip_abandoned_minor_region
army	allied_army	rome2_tltip_right_clk_attack_army_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_general
army	allied_blark	rome2_tltip_right_clk_attack_army_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	wh2_main_tltip_allied_blark
army	allied_fixed_camp	rome2_tltip_right_clk_attack_army_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	wh3_main_tltip_allied_fixed_camp
army	allied_major_settlement_land	rome2_tltip_right_clk_attack_settlement_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_province_capital
army	allied_major_settlement_land_besieged	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_already_besieged_non_enemy	rome2_tltip_main_allied_province_capital
army	allied_major_settlement_port	rome2_tltip_right_clk_attack_port_settlement_left_clk_select_inspection	rome2_tltip_warning_diplomatic_impact_attack	rome2_tltip_main_allied_province_capital
army	allied_major_settlement_port_blockaded	rome2_tltip_left_clk_select_inspection	rome2_tltip_warning_already_blockaded_non_enemy	rome2_tltip_main_allied_province_capital
