member	context	subculture
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionWoodElves	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionWoodElves_&_Negative	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionWoodElves_&_Positive	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionDarkElves	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionWoodElves	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionWoodElves_&_Negative	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionWoodElves_&_Positive	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves_&_Negative	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves_&_Positive	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionVamp	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionVamp_&_Negative	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionVamp_&_Positive	ACTOR	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionWoodElves	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionWoodElves_&_Negative	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionWoodElves_&_Positive	ACTOR	wh_dlc05_sc_wef_wood_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBeastmen	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBeastmen_&_Negative	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBeastmen_&_Positive	ACTOR	wh_dlc03_sc_bst_beastmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBretonnia	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBretonnia_&_Negative	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBretonnia_&_Positive	ACTOR	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionChaos	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionChaos_&_Negative	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionChaos_&_Positive	ACTOR	wh_main_sc_chs_chaos
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDarkElves	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_sc_def_dark_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDwarf	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDwarf_&_Negative	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDwarf_&_Positive	ACTOR	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionEmpire	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionEmpire_&_Negative	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionEmpire_&_Positive	ACTOR	wh_main_sc_emp_empire
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionGreenskin	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionGreenskin_&_Negative	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionGreenskin_&_Positive	ACTOR	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionHighElves	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_sc_hef_high_elves
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionLizardmen	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_sc_lzd_lizardmen
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionSkaven	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_sc_skv_skaven
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionTombKings	ACTOR	wh2_dlc09_sc_tmb_tomb_kings
