key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time
wh2_dlc12_skv_doomwheel_warp_lightning_ror	artillery	artillery_explosive	wh2_dlc12_skv_doomwheel_warp_lightning_ror	none	2	low	60	0	80	100.0	10.0	8.0	20	45	false	false	0.1	12.0	50.0	5.0	0	0	wh2_dlc12_skv_warp_lightning_doomwheel_ror		wh2_main_skv_doomwheel_warp_lightning	0.2	true		6.0	1	0.0	200.0			0.0	true	true	true	45	medium	100	false	false	false	true	1	false	false	false	true	1.0		false	0.42	0.4
wh2_dlc12_skv_ikit_warpfire	musket	artillery_flammable	wh2_main_skv_warpfire_ikit	none	1	low	80	0	55	30.0	30.0	0.0	48	16	false	false	2.0	12.0	40.0	1.7	0	0	wh2_main_skv_warpfire		wh2_dlc12_ikit_warpfiregun_flame	-1.0	false	wh_main_unit_contact_morale	3.0	4	0.5	40.0			1.0	true	true	true	45	low	85	true	true	false	false	1	false	false	false	true	2.0		false	1.4	0.4
wh2_dlc12_skv_ikit_warpfire_alt	musket	artillery_flammable	wh2_main_skv_warpfire_ikit	none	1	low	100	0	55	30.0	30.0	0.0	48	20	false	false	2.0	12.0	40.0	1.7	0	50	wh2_main_skv_warpfire		wh2_dlc12_ikit_warpfiregun_flame	-1.0	false	wh_main_unit_contact_morale	3.0	4	0.5	40.0			1.0	true	true	true	45	low	135	true	true	false	false	1	false	false	false	true	2.0		false	1.4	0.4
wh2_dlc12_skv_ratling_gun_bullet	musket	small_arm_default		none	1	low	145	0	88	100.0	10.0	0.0	2	6	false	false	0.050000004	5.0	70.0	2.7	0	0	wh2_dlc12_skv_ratling_gun		wh2_dlc12_bullet_ratling_gun	-1.0	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	18	false	false	false	true	1.0		false	0.42	0.4
wh2_dlc12_skv_ratling_gun_bullet_lab_ror	musket	small_arm_default		none	1	low	175	0	88	120.0	33.0	0.0	2	7	false	false	0.050000004	5.0	80.0	2.4	0	0	wh2_dlc12_skv_ratling_gun		wh2_dlc12_bullet_ratling_gun	-1.0	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	18	false	false	false	true	1.0		false	0.35	0.4
wh2_dlc12_skv_ratling_gun_bullet_ror	musket	small_arm_default		none	1	low	145	0	88	100.0	33.0	0.0	2	6	false	false	0.050000004	5.0	70.0	2.7	0	0	wh2_dlc12_skv_ratling_gun_ror		wh2_dlc12_bullet_ratling_gun	-1.0	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	18	false	false	false	true	1.0		false	0.42	0.4
wh2_dlc12_skv_warp_jezzails_bullet	musket	small_arm_default		shell_spin	1	low	275	0	88	100.0	10.0	0.0	6	30	false	false	0.050000004	12.0	150.0	0.6	0	0	wh2_dlc12_skv_warp_jezzails		wh2_dlc12_warplock_jezzail_bullet	-1.0	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0	1	0.0	6.0			0.0	false	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh2_dlc12_skv_warp_jezzails_bullet_lab_ror	musket	small_arm_default		shell_spin	1	low	275	0	88	100.0	10.0	0.0	6	30	false	false	0.050000004	12.0	150.0	0.6	0	0	wh2_dlc12_skv_warp_jezzails		wh2_dlc12_warplock_jezzail_bullet	-1.0	false	wh_dlc06_unit_contact_blinded	-1.0	1	0.0	6.0			0.0	false	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh2_dlc12_skv_warp_jezzails_bullet_ror	musket	small_arm_default		shell_spin	1	low	275	0	88	100.0	10.0	0.0	6	30	false	false	0.050000004	12.0	150.0	0.6	0	0	wh2_dlc12_skv_warp_jezzails_ror		wh2_dlc12_warplock_jezzail_bullet	-1.0	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0	1	0.0	6.0			0.0	false	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh2_dlc12_skv_warp_lightning_ror	artillery	artillery_default	wh2_main_skv_warp_lightning	none	1	low	430	10	50	110.0	30.0	0.0	80	260	false	false	0.1	21.0	275.0	9.0	0	70	wh2_main_skv_warp_lightning		wh2_main_skv_warp_lightning_cannon	0.4	true	wh2_dlc12_unit_passive_zzzap	6.0	1	0.0	300.0			0.0	true	true	true	45	very_high_low_entity	600	false	false	false	true	1	false	false	true	true	1.0		false	0.0	0.4
wh2_dlc12_skv_warpfire_alt	musket	artillery_flammable	wh2_main_skv_warpfire	none	1	low	100	0	55	30.0	10.0	0.0	8	3	false	false	1.0	12.0	40.0	1.7	0	8	wh2_main_skv_warpfire		wh2_warpfiregun_flame	-1.0	false	wh_main_unit_contact_morale	3.0	4	0.5	40.0			1.0	true	true	true	45	low	135	true	true	false	false	1	false	false	false	true	2.0		false	1.4	0.4
wh2_dlc12_unit_abilities_drop_rocks_character	misc	artillery_default	wh2_dlc12_unit_abilities_drop_rocks_character	shell_spin	1	low	20	0	88	15.0	0.0	5.0	80	30	false	false	0.5	1.0	250.0	10.0	0	0	wh2_main_unit_abilities_drop_rocks		wh2_Terradon_Bomb	1.5	false		10.0	1	0.0	25.0			1.0	false	false	true	45	very_low_magic	-1	false	true	false	true	1	false	false	false	true	2.0		false	2.8	0.4
wh2_dlc12_unit_abilities_drop_rocks_of_chotec	misc	artillery_default	wh2_dlc12_unit_abilities_drop_rocks_of_chotec	shell_spin	1	low	20	0	88	15.0	0.0	5.0	120	30	false	false	0.5	1.0	250.0	10.0	0	0	wh2_main_unit_abilities_drop_rocks		wh2_Terradon_Bomb	1.5	false	wh2_dlc12_unit_contact_flammable	10.0	1	0.0	25.0			1.0	false	false	true	45	very_low_magic	-1	false	true	false	true	1	false	false	false	true	2.0		false	2.8	0.4
wh2_dlc12_unit_abilities_drop_rocks_of_sundering	misc	artillery_default	wh2_dlc12_unit_abilities_drop_rocks_of_sundering	shell_spin	1	low	20	0	88	15.0	0.0	5.0	80	45	false	false	0.5	1.0	250.0	10.0	0	0	wh2_main_unit_abilities_drop_rocks		wh2_Terradon_Bomb	1.5	false	wh2_dlc12_unit_contact_sundered_armour	10.0	1	0.0	25.0			1.0	false	false	true	45	very_low_magic	-1	false	true	false	true	1	false	false	false	true	2.0		false	2.8	0.4
wh2_dlc12_unit_thunderous_one	misc	artillery_explosive	wh2_dlc12_ability_thunderous_one	shell_spin	1	low	200	25	50	120.0	30.0	0.0	0	672	false	false	2.0	1.0	75.0	0.1	0	0	wh_main_spell_heavens_urannons_thunderbolt		wh2_dlc12_thunderous_one_projectile	2.0	true		0.85	1	0.0	100.0			0.0	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0		true	0.35	0.4
wh2_dlc12_weapon_abilities_storm_daemon	misc	artillery_explosive	wh2_main_spell_ruin_warp_lightning	none	1	low	400	0	50	120.0	100.0	0.0	0	764	false	false	1.5	1.0	250.0	1.0	0	0	wh2_dlc12_skv_storm_daemon_lightning		wh2_dlc12_ability_storm_daemon	2.0	true		0.8	1	0.0	100.0			0.0	true	true	true	45	all	600	false	false	false	true	1	false	false	true	true	1.0		true	0.35	0.4
wh2_dlc13_character_abilities_big_boom	misc	artillery_flammable	wh2_dlc13_character_abilities_big_boom_explosion	grenade_spin	1	dual_low_fixed	70	0	88	28.0	10.0	0.0	0	1	true	false	0.2	9.0	50.0	2.0	0	0	wh2_dlc13_abilities_big_boom		wh2_dlc13_ability_big_boom	-1.0	false		-1.0	1	0.0	3.0			10.0	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	1.0		false	1.5	0.4
wh2_dlc13_character_ability_ishas_rain	misc	small_arm_default		none	2	low	40	0	88	30.0	0.0	5.0	68	48	false	false	0.4	1.0	250.0	10.0	0	0	wh2_dlc13_character_ability_ishas_rain		wh2_dlc13_ability_ishas_rain	1.0	true	wh2_dlc13_character_ability_ishas_rain_contact	20.0	1	0.0	20.0			0.0	true	true	true	45	very_low_magic	-1	false	false	false	false	1	false	false	true	true	1.0		true	1.4	0.4
wh2_dlc13_emp_bow_arrow	arrow	small_arm_default		none	1	dual_low_fixed	120	0	88	45.0	10.0	0.0	17	2	false	false	0.1	10.0	90.0	3.7	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_emp_bow_arrow_anti_large	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	16	4	false	false	0.1	11.0	120.0	5.1	0	16	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_emp_bow_arrow_deathjacks	arrow	small_arm_default		none	1	dual_low_fixed	120	0	88	45.0	20.0	0.0	17	2	false	false	0.1	10.0	90.0	3.7	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_emp_bow_arrow_double_shot	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0	10.0	1.65	9	3	false	false	0.1	11.0	120.0	4.3	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_emp_bow_arrow_heavy_headed	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	18	4	false	false	0.1	11.0	120.0	4.3	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false	wh_dlc06_unit_contact_sundered_armour	-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_emp_bow_arrow_huntsman	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	16	4	false	false	0.1	11.0	120.0	4.3	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_emp_bow_arrow_huntsman_white_wolves	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	16	4	false	false	0.1	11.0	120.0	4.3	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0	false		-1.0	1	0.0	3.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_emp_crossbow_bolt_ror	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	18	6	false	false	0.1	13.0	120.0	5.1	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh_crossbow_bolt_normal	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_emp_crossbow_bolt_stir_river_patrol	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0	10.0	0.0	20	6	false	false	0.1	13.0	120.0	5.1	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0	1	0.0	5.0			1.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	2.0		false	0.93000007	0.4
wh2_dlc13_emp_grenade_bordermen	arrow	explosives	wh2_dlc13_emp_grenade_explosion	grenade_spin	1	dual_low_fixed	100	7	88	40.0	10.0	0.0	4	8	false	false	0.050000004	10.0	100.0	10.0	0	0	wh_emp_grenade		wh_grenade	0.050000004	false		-1.0	1	0.0	1.0			0.0	false	false	true	55		230	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh2_dlc13_emp_helblaster_bullet_war_wagon	artillery	artillery_default		none	1	low	250	0	35	100.0	20.0	0.0	18	57	false	false	0.050000004	10.0	250.0	7.0	0	0	wh_emp_volley_gun_shot		wh2_helblaster_bullet_multi_impact_large	0.3	true		-1.0	1	0.0	8.0			0.0	false	true	true	45	medium_2	440	false	false	false	false	9	false	false	false	true	1.0		false	0.0	0.4
wh2_dlc13_emp_huntsmarshal_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	65.0	100.0	0.0	240	160	false	false	0.1	8.0	80.0	0.2	0	100	wh2_dlc13_emp_bow_arrow		wh_crossbow_bolt_normal_LH_multi_impact	-1.0	false		-1.0	1	0.0	10.0			0.0	false	true	true	45	medium	300	false	false	false	true	1	false	false	false	true	1.0		false	0.65	0.4
wh2_dlc13_emp_markus_wulfhart_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	65.0	30.0	0.0	100	230	false	false	0.1	8.0	150.0	1.0	0	120	wh2_dlc13_markus_wulfhart_arrow		wh_bow_arrow_magical_lord	0.2	false		-1.0	1	0.0	10.0			0.0	false	true	true	45	very_high_6	300	false	false	false	true	1	false	false	false	true	1.0		false	0.65	0.4
wh2_dlc13_emp_mortar_shell_sootson	artillery	artillery_flammable	wh2_dlc13_emp_art_mortar_ror_0	axe_spin	1	fixed	380	60	56	68.0	10.0	0.0	105	35	false	false	0.16	19.0	300.0	380.0	0	0	wh2_dlc13_emp_mortar_art_mortar_ror_0		wh_mortar_cannonball	0.2	true		-1.0	1	0.0	50.0			1.0	true	true	false	50	low	600	false	false	false	false	1	false	false	true	true	2.0		false	0.0	0.4
wh2_dlc13_emp_mortar_shell_war_wagon	artillery	artillery_explosive	wh_main_emp_mortar_explosion	axe_spin	1	fixed	380	60	56	68.0	10.0	0.0	100	30	false	false	0.16	19.0	300.0	380.0	0	0	wh_emp_mortar		wh_mortar_cannonball	0.2	true		-1.0	1	0.0	50.0			0.0	false	true	true	50	low	600	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh2_dlc13_emp_pistol_bullet_noble_sons	musket	small_arm_default		none	1	low	80	0	45	90.0	10.0	0.0	15	4	false	false	0.050000004	9.0	60.0	1.6	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	2.0			0.0	false	true	true	45	low	-1	false	false	false	false	2	false	false	false	true	1.0		false	0.47	0.4
wh2_dlc13_emp_rifle_bullet_surefires	musket	small_arm_default		none	1	low	160	0	88	100.0	20.0	0.0	5	17	false	false	0.050000004	13.0	100.0	1.7	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0		false	0.42	0.4
wh2_dlc13_emp_rifle_war_wagons_bullet	musket	small_arm_default		none	1	low	130	0	88	100.0	10.0	0.0	5	25	false	false	0.050000004	6.0	85.0	1.6	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0	false		-1.0	1	0.0	5.0			0.0	false	true	true	45	very_low	300	false	false	false	false	6	false	false	false	false	1.0		false	0.4	0.4
wh2_dlc13_emp_steam_tank_cannon_ball_emperors_wrath	artillery	artillery_default		none	1	low	380	0	45	110.0	30.0	0.0	120	380	true	false	0.3	11.0	275.0	8.0	0	0	wh_emp_steamtank_cannon_ball		wh_cannon_cannonball_normal	0.3	true	wh_main_unit_contact_morale	-1.0	1	0.0	340.0			0.0	false	true	true	45	very_high_low_entity	500	false	false	true	false	1	true	false	true	true	1.0		false	0.0	0.4
wh2_dlc13_emp_steam_tank_steam_shot_burnt	artillery	artillery_explosive	wh_main_emp_steamtank_steamgun_explosion	none	1	low	70	5	45	40.0	20.0	0.0	20	5	false	false	0.5	6.0	80.0	6.0	0	0	wh_emp_steam_blast		wh_steam_gun_steam	1.0	true	wh_main_unit_contact_morale	3.0	1	0.0	5.0			0.0	false	true	true	45	very_low	140	false	false	false	false	1	false	false	false	true	1.0		false	1.0499998	0.4
wh2_dlc13_huntsmarshall_obsinite_gyrocopter_steam_shot	artillery	artillery_explosive	wh_main_dwf_gyrocopter_steamgun_explosion	none	1	low	100	10	45	45.0	20.0	0.0	18	8	false	false	1.0	9.0	80.0	13.0	0	0	wh_dwf_gyrocopter_steam_shot		wh_steam_gun_steam	2.2	false		3.0	1	0.0	3.0			0.0	false	true	true	45	low	140	false	false	false	false	1	false	false	false	true	1.0		false	0.93000007	0.4
wh2_dlc13_lord_abilities_arrows_of_aqshy	misc	artillery_explosive	wh2_dlc13_lord_abilities_fire_arrow	none	2	dual_low_fixed	200	0	88	90.0	100.0	3.0	285	150	false	false	1.0	9.0	200.0	0.5	0	75	wh2_dlc13_weapon_abilities_fire_arrow		wh2_dlc13_ability_arrow_of_aqshy	3.0	false		5.0	1	1.0	25.0	wh_main_magic_missile		10.0	false	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	2.0		false	0.47	0.4
wh2_dlc13_lord_abilities_executioner	misc	small_arm_default	wh2_dlc13_lord_abilities_kill_shot	none	1	low	250	0	88	75.0	100.0	0.0	200	420	false	false	0.25	20.0	200.0	0.1	0	240	wh2_dlc13_weapon_abilities_kill_shot		wh2_dlc13_ability_deathblow	0.4	false		5.0	1	0.0	50.0	wh2_dlc13_lord_abilities_kill_shot		0.0	false	true	true	45	very_low	-1	false	false	false	true	1	false	false	false	true	1.0	wh2_dlc13_lord_abilities_kill_shot	false	0.56	0.4
wh2_dlc13_lord_abilities_fire_arrow	misc	artillery_explosive	wh2_dlc13_lord_abilities_fire_arrow	none	1	dual_low_fixed	200	0	88	90.0	100.0	0.0	320	210	false	false	1.0	8.0	200.0	0.5	0	133	wh2_dlc13_weapon_abilities_fire_arrow		wh2_dlc13_ability_arrow_of_aqshy	3.0	false		5.0	1	1.0	25.0	wh_main_magic_missile		10.0	false	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	true	true	2.0		false	0.47	0.4
wh2_dlc13_lord_abilities_kill_shot	misc	small_arm_default	wh2_dlc13_lord_abilities_kill_shot	none	1	low	250	0	88	75.0	100.0	0.0	100	230	false	false	0.25	20.0	200.0	0.1	0	120	wh2_dlc13_weapon_abilities_kill_shot		wh2_dlc13_ability_deathblow	0.4	false		5.0	1	0.0	50.0	wh2_dlc13_lord_abilities_kill_shot		0.0	false	true	true	45	very_low	-1	false	false	false	true	1	false	false	false	true	1.0	wh2_dlc13_lord_abilities_kill_shot	false	0.56	0.4
wh2_dlc13_lord_abilities_oil_flask	misc	explosives	wh2_dlc13_lord_abilities_oil_flask	grenade_spin	1	dual_low_fixed	70	0	88	35.0	50.0	0.0	1	0	true	false	0.2	9.0	50.0	2.0	0	0	wh2_dlc13_abilities_oil_flask		wh2_dlc13_ability_oil_flask	-1.0	false		-1.0	1	0.0	3.0			10.0	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	2.0		false	1.2	0.4
wh2_dlc13_lzd_razordon_spike	musket	small_arm_default		none	1	dual_low_fixed	100	0	88	65.0	10.0	0.0	8	24	false	false	0.050000004	10.0	70.0	2.9	0	0	wh2_dlc13_lzd_razordon_spike		wh2_dlc13_razordon_spike	-1.0	false		-1.0	1	0.0	10.0			0.0	false	true	true	45	low	230	false	false	false	false	3	false	false	false	true	1.0		false	0.65	0.4
wh2_dlc13_lzd_razordon_spike_ror	musket	small_arm_default		none	1	dual_low_fixed	100	0	88	65.0	10.0	0.0	8	24	false	false	0.050000004	10.0	70.0	2.9	0	0	wh2_dlc13_lzd_razordon_spike_ror		wh2_dlc13_razordon_spike_ror	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	10.0			0.0	false	true	true	45	low	230	false	false	false	false	3	false	false	false	true	1.0		false	0.65	0.4
wh2_dlc13_weapon_abilities_amber_bow	misc	small_arm_default	wh2_dlc13_weapon_abilities_amber_bow	none	5	low	250	0	88	60.0	30.0	5.0	50	115	false	false	0.25	20.0	150.0	0.5	0	60	wh2_dlc13_weapon_abilities_amber_bow		wh2_dlc13_ability_amber_bow	0.25	false		5.0	1	0.0	8.0	wh_main_magic_missile		0.0	true	true	true	45	very_low_magic	-1	false	false	false	true	1	false	false	false	true	1.0		true	0.7	0.4
wh2_dlc14_character_abilities_cracklebomb	misc	explosives	wh2_dlc14_character_abilities_cracklebomb	grenade_spin	1	dual_low_fixed	70	0	88	50.0	10.0	0.0	1	0	true	false	0.2	9.0	50.0	2.0	0	0	wh2_dlc14_skv_cracklebomb		wh2_dlc14_ability_cracklebomb	-1.0	false		-1.0	1	0.0	3.0			10.0	true	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	false	1.0		false	0.84	0.4
wh2_dlc14_def_harpoon_scourgerunner_chariot	misc	small_arm_default		none	1	dual_low_fixed	150	0	88	75.0	30.0	1.7	12	40	false	false	0.1	6.0	100.0	2.0	0	40	wh2_dlc14_scourgerunner_harpoon		wh2_dlc14_harpoon_scourgerunner_chariot_bolt_normal_multi_impact	-1.0	false		-1.0	1	0.0	25.0			0.0	false	true	true	45	medium_2	300	false	false	false	false	2	false	false	false	false	1.0		false	0.56	0.4
wh2_dlc14_def_harpoon_scourgerunner_chariot_mount	misc	small_arm_default		none	1	dual_low_fixed	150	0	88	75.0	30.0	1.7	15	50	false	false	0.1	6.0	100.0	2.0	0	50	wh2_dlc14_scourgerunner_harpoon		wh2_dlc14_harpoon_scourgerunner_chariot_bolt_normal_multi_impact	-1.0	false		-1.0	1	0.0	25.0			0.0	false	true	true	45	medium_2	300	false	false	false	false	2	false	false	false	false	1.0		false	0.56	0.4
wh2_dlc14_def_harpoon_scourgerunner_chariot_ror	misc	small_arm_default		none	1	dual_low_fixed	150	0	88	75.0	30.0	1.7	12	40	false	false	0.1	6.0	100.0	2.0	0	40	wh2_dlc14_scourgerunner_harpoon_ror		wh2_dlc14_harpoon_scourgerunner_chariot_ror_bolt_normal_multi_impact	-1.0	false	wh_main_unit_contact_poison	-1.0	1	0.0	25.0			0.0	false	true	true	45	medium_2	300	false	false	false	false	2	false	false	false	false	1.0		false	0.56	0.4
wh2_dlc14_def_medusa_gaze	artillery	artillery_default	wh2_dlc14_def_medusa_gaze	none	1	dual_low_fixed	125	5	88	200.0	100.0	0.0	30	60	false	false	0.75	8.0	65.0	0.5	10	0	wh2_dlc14_def_medusa_gaze		wh2_dlc14_medusa_gaze	1.4	false		-1.0	1	0.0	600.0	wh2_main_army_abilities_bolt_of_spite		0.0	true	true	true	25	low_magic	200	false	false	false	true	1	false	false	true	true	1.0		false	0.21	0.4
wh2_dlc14_skv_death_globe_alt	artillery	artillery_explosive	wh2_main_skv_death_globe	grenade_spin	1	dual_low_fixed	85	4	88	30.0	10.0	0.0	6	16	false	false	0.1	10.0	60.0	8.0	0	20	wh2_main_skv_death_globe		wh2_main_skv_death_globe	-1.0	false		6.5	1	0.0	10.0			0.0	true	true	true	30	very_low	120	false	true	false	false	1	false	false	false	false	1.0		false	1.4	0.4
wh2_dlc14_skv_poison_wind_globe_alt	artillery	artillery_default	wh2_main_skv_poison_wind_globe	grenade_spin	1	dual_low_fixed	85	4	88	30.0	10.0	0.0	4	12	false	false	0.1	11.0	60.0	8.0	0	20	wh2_main_skv_poison_wind_globe		wh2_main_skv_poison_wind_globe	-1.0	false	wh2_dlc14_unit_contact_poisoned_wind	6.5	1	0.0	10.0			0.0	true	true	true	30	very_low	120	false	true	false	false	1	false	false	false	false	1.0		false	1.4	0.4
wh2_dlc14_skv_poison_wind_mortar_globe	artillery	artillery_default	wh2_dlc14_skv_poison_wind_mortar	axe_spin	1	fixed	250	60	56	90.0	10.0	0.0	6	48	false	false	0.16	14.0	175.0	300.0	0	0	wh2_dlc14_skv_poison_wind_mortar_globe		wh2_dlc14_skv_poison_wind_mortar_globe	0.2	false	wh2_dlc14_unit_contact_poisoned_wind	-1.0	1	0.0	25.0			0.0	true	true	true	50	low_magic	600	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh2_dlc14_skv_poison_wind_mortar_globe_alt	artillery	artillery_default	wh2_dlc14_skv_poison_wind_mortar_alt	axe_spin	1	fixed	250	60	56	90.0	10.0	0.0	6	48	false	false	0.16	14.0	175.0	300.0	0	0	wh2_dlc14_skv_poison_wind_mortar_globe		wh2_dlc14_skv_poison_wind_mortar_globe	0.2	false	wh2_dlc14_unit_contact_poisoned_wind_alt	-1.0	1	0.0	25.0			0.0	true	true	true	50	low_magic	600	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh2_dlc14_skv_poison_wind_mortar_globe_ror	artillery	artillery_canister	wh2_dlc14_skv_poison_wind_mortar_ror	axe_spin	1	fixed	250	60	75	90.0	20.0	0.0	36	96	false	false	0.16	14.0	175.0	300.0	0	0	wh2_dlc14_skv_poison_wind_mortar_globe_ror		wh2_dlc14_skv_poison_wind_mortar_globe_ROR	0.2	false		-1.0	1	0.0	25.0			0.0	true	true	true	40	low_magic	600	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
wh2_dlc14_skv_poison_wind_mortar_globe_ror_alt	artillery	artillery_canister	wh2_dlc14_skv_poison_wind_mortar_ror_alt	axe_spin	1	fixed	250	60	75	90.0	20.0	0.0	36	96	false	false	0.16	14.0	175.0	300.0	0	0	wh2_dlc14_skv_poison_wind_mortar_globe_ror		wh2_dlc14_skv_poison_wind_mortar_globe_ROR	0.2	false	wh2_dlc14_unit_contact_poisoned_wind_alt	-1.0	1	0.0	25.0			0.0	true	true	true	40	low_magic	600	false	false	false	false	1	false	false	true	true	1.0		false	0.0	0.4
